CSIStransactionID	descriptionofcontractrequirement	recipient_uei	recipient_parent_uei	parentdunsnumber	vendorname	standardizedvendorname	principalnaicscode
62069900	"200112!000175!5700!GR06  !AFRL/PRKA AEROSPACE POWER FUELS !F3361501D2114  !A!N!*!N!000101             !20010911!20070822!196694640!196694640!196694640!N!ADVANCED PROJECTS RESEARCH, IN!1925 MCKINLEY AVE STE B   !LA VERNE            !CA!91750!40830!037!06!LA VERNE            !LOS ANGELES           !CALIFORNIA!+000000244126!N!N!000000000000!AC13!RDTE/AIRCRAFT-ADV TECH DEV                        !A1B!AIRCRAFT ENGINES AND SPARES   !3000!NOT DISCERNABLE OR CLASSIFIED !541710!*!*!5!B!S!C!*!*!*!B!*!*!N!Z!A !N!U!2!001!K!  !Z!Y!Z!  !  !N!B!Y!N! ! !Z! !B!A!000!D!B!N! ! ! ! !    !      !0001!"	NULL	NULL	196694640	"ADVANCED PROJECTS RESEARCH, IN"	ADVANCED PROJECTS RESEARCH	541710
60634264		NULL	NULL	196694640	"ADVANCED PROJECTS RESEARCH, IN"	ADVANCED PROJECTS RESEARCH	541710
40847684	"200610!009046!5700!FA8650!DET 1 AFRL/PK                   !F3361501D2114  !A!N! !Y!0005         !      !20060726!20081128!196694640!196694640!196694640!N!ADVANCED PROJECTS RESEARCH, IN!1925 MCKINLEY AVE STE B   !LA VERNE            !CA!91750!40830!037!06!LA VERNE            !LOS ANGELES           !CALIFORNIA!+000001999989!N!N!000000000000!AC12!RDTE/AIRCRAFT-APPLIED RESEARCH                    !A1B!AIRCRAFT ENGINES AND SPARES         !000 !NOT DISCERNABLE               !541710!E! !4! !S! ! ! !99990909!B!A!N!A! !A!N!U!2!002!K!  !Z!Y!Z! !  !N!B!Y!N! ! !Z! !B!A!000!D!B!N! ! ! ! !    !      !0001! !"	NULL	NULL	196694640	"ADVANCED PROJECTS RESEARCH, IN"	ADVANCED PROJECTS RESEARCH	541710
20588450	CLARIFICATION OF DELIVERABLES	NULL	NULL	196694640	"ADVANCED PROJECTS RESEARCH, IN"	ADVANCED PROJECTS RESEARCH	541710
59429085	"200112!000164!5700!GR06  !AFRL/PRKA AEROSPACE POWER FUELS !F3361501D2114  !A!N!*!N!0001               !20010906!20070822!196694640!196694640!196694640!N!ADVANCED PROJECTS RESEARCH, IN!1925 MCKINLEY AVE STE B   !LA VERNE            !CA!91750!40830!037!06!LA VERNE            !LOS ANGELES           !CALIFORNIA!+000003000000!N!N!000000000000!AC13!RDTE/AIRCRAFT-ADV TECH DEV                        !A1B!AIRCRAFT ENGINES AND SPARES   !3000!NOT DISCERNABLE OR CLASSIFIED !541710!*!*!5!B!S! !*!*!*!B!*!*!N!Z!A !N!U!2!001!K!  !Z!Y!Z!  !  !N!B!Y!N! ! !Z! !B!A!000!D!B!N! ! ! ! !    !      !0001!"	NULL	NULL	196694640	"ADVANCED PROJECTS RESEARCH, IN"	ADVANCED PROJECTS RESEARCH	541710
31536680	SBIR I	NULL	NULL	196694640	ADVANCED PROJECTS RESEARCH INCORPORATED	ADVANCED PROJECTS RESEARCH	541710
5767935	CHANGE IN HARDWARE	NULL	NULL	196694640	"ADVANCED PROJECTS RESEARCH, IN"	ADVANCED PROJECTS RESEARCH	541710
26701148	NCTE/HARDWARE TRANSFER	NULL	NULL	196694640	"ADVANCED PROJECTS RESEARCH, IN"	ADVANCED PROJECTS RESEARCH	541710
22214098	RD	NULL	NULL	196694640	"ADVANCED PROJECTS RESEARCH, IN"	ADVANCED PROJECTS RESEARCH	541710
13291795	NCTE	NULL	NULL	196694640	"ADVANCED PROJECTS RESEARCH, IN"	ADVANCED PROJECTS RESEARCH	541710
92547588	AFRL/PRKA AEROSPACE POWER FUELS	NULL	NULL	196694640	"ADVANCED PROJECTS RESEARCH, IN"	ADVANCED PROJECTS RESEARCH	541710
29165318	SBIR PHASE 1	NULL	NULL	196894869	ORBITAL TECHNOLOGIES CORPORATION	ORBITAL TECHNOLOGIES	541711
31006516		HMC9E3DLBP75	NULL	197187602	CYBERNET SYSTEMS CORPORATION	CYBERNET SYSTEMS	
86789549	"SMALL BUSINESS INNOVATION RESEARCH TOPIC PHASE II, TOPIC # NASA A1.02, TRACKER FOR MOBILE C-SCAN GENERATION"	HMC9E3DLBP75	NULL	197187602	CYBERNET SYSTEMS CORPORATION	CYBERNET SYSTEMS	541715
86789548	NDI TRACKER MOBILE C-SCAN GENERATION	HMC9E3DLBP75	NULL	197187602	CYBERNET SYSTEMS CORPORATION	CYBERNET SYSTEMS	541715
94317519	SMALL BUSINESS TECHNOLOGY TRANSITION (STTR)/COMMERCIALIZATION READINESS PROGRAM (CRP) RESEARCH   DEVELOPMENT FOR NDI TRACKER FOR MOBILE C-SCAN GENERATION	HMC9E3DLBP75	NULL	197187602	CYBERNET SYSTEMS CORPORATION	CYBERNET SYSTEMS	541715
70934011	"IGF::OT::IGF NEW SECOND PHASE II SBIR, SBIR TOPIC AF05-265 IN SUPPORT OF AFRL COMMERCIALIZATION READINESS PROGRAM (CRP), TRANSFORMATION IN MAINTENANCE AND REPAIR (XFMR)"	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
70967028	"IGF::OT::IGF SBIR STTR 2015-62 ECHELON-CENTRIC, LOGISTICS INTEGRATED PLANNING, SCHEDULING, AND EXECUTION (ECLIPSE)"	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
67037161	"IGF::OT::IGF NEW SECOND PHASE II SBIR, SBIR TOPIC AF05-265 IN SUPPORT OF AFRL COMMERCIALIZATION READINESS PROGRAM (CRP), TRANSFORMATION IN MAINTENANCE AND REPAIR (XFMR)"	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
67666093	"IGF::OT::IGF SBIR STTR 2015-62 ECHELON-CENTRIC, LOGISTICS INTEGRATED PLANNING, SCHEDULING, AND EXECUTION (ECLIPSE)"	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
68893626	"IGF::OT::IGF SBIR STTR 2015-62 ECHELON-CENTRIC, LOGISTICS INTEGRATED PLANNING, SCHEDULING, AND EXECUTION (ECLIPSE)"	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
9681315		YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC"	KNOWLEDGE BASED SYSTEMS	541710
10371180		YJXQFQ83DQR4	NULL	555403328	KNOWLEDGE BASED SYSTEMS INC	KNOWLEDGE BASED SYSTEMS	541710
45166371	IGF::OT::IGF SBIR PHASE II AWARD FOR AF TOPIC AF121-213 CONDITION BASED MAINTENANCE: PLANNING AND IMPEMENTATION	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
45166372	IGF::OT::IGF SBIR PHASE II AWARD FOR AF TOPIC 121-213 CONDITION BASED MAINTENANCE: PLANNING AND IMPLEMENTATION	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
43837305	"IGF::OT::IGF NEW SECOND PHASE II SBIR, SBIR TOPIC AF-05-265 IN SUPPORT OF AFRL COMMERCIALIZATION READINESS PROGRAM (CRP), TRANSFORMATION IN MAINTENANCE AND REPAIR (XFMR)"	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
41823339	"IGF::OT::IGF SBIR PHASE II AF TOPIC AF121-213 ESSENTIAL CLOSE-LOOP PLANNING, SCHEDULING AND EXECUTION SUPPORT TOOLS (ECLIPSE)."	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
41817700	"IGF::OT::IGF SBIR PHASE II AF TOPIC AF121-213 ESSENTIAL CLOSE-LOOP PLANNING, SCHEDULING AND EXECUTION SUPPORT TOOLS (ECLIPSE)"	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
41819520	"IGF::OT::IGF SBIR PHASE II TOPIC AF121-213 ESSENTIAL, CLOSED-LOOP PLANNING, SCHEDULING AND EXECUTION"	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
43731717	IGF::OT::IGF SBIR PHASE I TOPIC AF151-161 INNOVATIVE TECHNOLOGIES FOR AUTOMATED CAPACITY ASSESSMENT AND PLANNING FOR MANUFACTURING	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
14930102	NO COST TIME EXTENSION	YJXQFQ83DQR4	NULL	555403328	KNOWLEDGE BASED SYSTEMS INC	KNOWLEDGE BASED SYSTEMS	541712
4655151	NO-COST TIME EXTENSION	YJXQFQ83DQR4	NULL	555403328	KNOWLEDGE BASED SYSTEMS INC	KNOWLEDGE BASED SYSTEMS	541710
93139445	"IGF::OT::IGF SBIR STTR 2015-62 ECHELON-CENTRIC, LOGISTICS INTEGRATED PLANNING, SCHEDULING, AND EXECUTION (ECLIPSE)"	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
59141777	IGF::OT::IGF NO-COST PERIOD OF PERFORMANCE EXTENSION.	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
65108663	IGF::OT::IGF SBIR PHASE I TOPIC AF151-161 INNOVATIVE TECHNOLOGIES FOR AUTOMATED CAPACITY ASSESSMENT AND PLANNING FOR MANUFACTURING	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
19373591	SBIR PHASE I	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	336413
10296968	SBIR PHASE I AWARD	YJXQFQ83DQR4	NULL	555403328	"KNOWLEDGE BASED SYSTEMS, INC."	KNOWLEDGE BASED SYSTEMS	541712
31448310	RD	YJXQFQ83DQR4	NULL	555403328	KNOWLEDGE BASED SYSTEMS INC	KNOWLEDGE BASED SYSTEMS	541710
16554291	SBIR II COMMUNICATION ARCHITECTURE FOR DISTRIBUTED CONTROL OF TURBINE ENGINES	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
1737923	EXTENSION OF DELIVERY DATES	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
4522979	INCREMENTAL FUNDING FOR SBIR II: COMM ARCH FOR DISTRIBUTED C	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
19657592	COMMUNICATION ARCHITECTURE FOR DISTRIBUTED CONTROL OF TURBINE ENGINES	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
2312512	SBIR II DELY SCH EXTEN: STANDARDIZED FAULT TOLERANT SMART SE	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
61169152	IGF::OT::IGF SBIR II COMMUNICATION ARCHITECTURE FOR DISTRIBUTED CONTROL OF TURBINE ENGINES - EXTENSION	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
14034294	FUNDING	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
16546661	INCREASE IN FUNDING	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
995531	SBIR 2	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
10664912	INCREASE IN FUNDING	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
41365585	IGF::OT::IGF SBIR II COMMUNICATION ARCHITECTURE FOR DISTRIBUTED CONTROL OF TURBINE ENGINES - EXTENSION	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
41375141	IGF::OT::IGF SBIR II COMMUNICATION ARCHITECTURE FOR DISTRIBUTED CONTROL OF TURBINE ENGINES - POP EXTENSION	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
27811671		NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541710
39138187	DELIVERY DATE EXTENSION FOR SBIR II COMMUNICATION ARCHITECTURE FOR DISTRIBUTED CONTROL OF TURBINE ENGINES	NULL	NULL	557510336	ORBITAL RESEARCH INC	ORBITAL RESEARCH	541712
63830187		NULL	NULL	217304393	"ADVANCED CERAMICS RESEARCH, IN"	ADVANCED CERAMICS RESEARCH	541710
28323012		NULL	NULL	217304393	"ADVANCED CERAMICS RESEARCH, IN"	ADVANCED CERAMICS RESEARCH	
20435182		NULL	NULL	217304393	"ADVANCED CERAMICS RESEARCH, IN"	ADVANCED CERAMICS RESEARCH	541710
27946730	INCREMENTAL/COMPLETE FUNDING	ZNG4WKWT2YM4	NULL	602959579	"DIVERSIFIED TECHNOLOGIES, INC"	DIVERSIFIED TECHNOLOGIES	541712
30732160	NO COST TIME EXTENSION	ZNG4WKWT2YM4	NULL	602959579	"DIVERSIFIED TECHNOLOGIES, INC"	DIVERSIFIED TECHNOLOGIES	541712
25671312	SBIR II -- AF071-199 AFFORDABLE PULSE POWER	ZNG4WKWT2YM4	NULL	602959579	"DIVERSIFIED TECHNOLOGIES, INC"	DIVERSIFIED TECHNOLOGIES	541712
31373983		LA94GNUGJ3N5	NULL	210968798	OCEAN OPTICS INC	OCEAN OPTICS	541710
40032487	"IGF::OT:IGF   , NO COST TIME EXTENSOIN"	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
34258909	NO-COST TIME EXTENSION	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
38824720	SBIR II DELIVERY DATE EXTENSION	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
39763825	SBIR II - ADD GFP	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
39251443	ADD WORK OPTIMIZEDSILENT SUAS PROPELLER DESIGN	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
39444227	QUIET PROPELLER DESIGN PHASE II PROGRAM	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
40086571	SBIR II: HYBRID PROPULSION - ADD GFP AND DATA ASSERTIONS	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
41367228	ADDITIONAL WORK IN-SCOPE	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
41369508	IGF::OT:IGF  DELIVERY DATE EXTENSION	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
41440918	OPTIMIZED SILENT SUAS PROPELLER DESIGN	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
35871260	TX PROGRAM - NCTE	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
31838257	SUBCLIN CHANGE	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541711
33067206	SBIR I	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541711
3370854	ELECTRIC LIFT FAN FOR VTOL AIR VEHICLES - TAS 57 3600	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
27925261	CONTRACTOR SIGNATURE	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541711
24263770	SBIR II - ADD CLAUSE 252.204-0007 SEQ ACRN ORDER	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
2241252	FUNDING FOR TX	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
16689594	SMALL UAV HYBRID PROPULSION SYSTEM	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
65085838	IGF::OT::IGF SBIR II: SMALL UAV HYBRID PROPULSION SYSTEM	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
65362420	ELECTRIC LIFT FAN FOR VTOL AIR VEHICLES - TAS 57 3600	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
61892826	OPTIMIZED SILENT SUAS PROPELLER DESIGN	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
11316595	TX PROGRAM	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
12892921	OPTIMIZED SILENT SUAS PROPELLER DESIGN	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
11260330	SMALL UAV HYBRID PROPULSION SYSTEM	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
21649863	NO COST TIME EXTENSION	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541711
31382271	ADMINISTRATIVE CORRECTIONS	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
3623209	TX-INCORPORATION OF UPDATED LIMITED RIGHTS TABLE	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
3001970	ADD WORK	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
24734007	CORRECTION OF AUTHORITY	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
31064208	SBIR II: SMALL UAV HYBRID PROPULSION SYSTEM	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
2331206	SBIR I: PERSISTENT ENGINE CONDITION ESTIMATION SYSTEM (PECOES)	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
24187944	CONTRACTOR SIGNATURE	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541711
15027077	SBIR II FUNDING: OPTIMIZED SILENT SUAS PROPELLER DESIGN	K1L1BZLNPWC4	NULL	604717165	AURORA FLIGHT SCIENCES CORPORATION	AURORA FLIGHT SCIENCES	541712
32263610	"AF SBIR PHASE I, WINDAGE LOSS REDUCTION FOR HIGH SPEED ELECTRICAL MACHINERY"	NULL	NULL	605736862	"XDOT ENGINEERING & ANALYSIS, PLLC"	"XDOT ENGINEERING & ANALYSIS, PLLC"	541712
33895119	NCTE	NULL	NULL	605736862	"XDOT ENGINEERING & ANALYSIS, PLLC"	"XDOT ENGINEERING & ANALYSIS, PLLC"	541712
39234619	IGF::OT::IGF   SBIR I	CKS4YDBHFED3	NULL	607557795	APPLIED NANOFEMTO TECHNOLOGIES LLC	APPLIED NANOFEMTO TECHNOLOGIES	541712
40943914	IGF::OT::IGF  SBIR PHASE I AF TOPIC AF131-190 DIMENSIONAL RESTORATION OF AIRCRAFT COMPONENTS DAMAGED BY CORROSION	NULL	NULL	607836293	INNOVATIVE TECHNOLOGY INC	INNOVATIVE TECHNOLOGY	541712
8635734		NULL	NULL	608112389	FRACTURE ANALYSIS CONSULTANTS	FRACTURE ANALYSIS CONSULTANTS	541710
3274944		NULL	NULL	608435207	DELTA SEARCH LABS	DELTA SEARCH LABS	541710
14131546		NULL	NULL	608435207	DELTA SEARCH LABS	DELTA SEARCH LABS	541710
2862164	LIQUID NITROGEN SPRAY COOLING OF LASER GAIN MATERIAL	HYM9KYNJ14K8	NULL	608777798	RINI TECHNOLOGIES INC	RINI TECHNOLOGIES	541710
8092540	MIGRATED DATA VALUE UNKNOWN	HYM9KYNJ14K8	NULL	608777798	RINI TECHNOLOGIES INC	RINI TECHNOLOGIES	541710
29064103		NULL	NULL	611454620	ESSENTIAL RESEARCH INC	ESSENTIAL RESEARCH	
22459807		YX5GJQB44DA5	NULL	611466855	AMERICAN GNC CORPORATION	AMERICAN GNC	
31377694	"SBIR PHASE I, MICRO FUEL INJECTION (FI) FOR SMALL, HEAVY FUEL ENGINES"	NULL	NULL	612149138	"M-DOT, INC."	M DOT	541712
17781434	RD	NULL	NULL	612498220	REACTION ENGINEERING INTERNATI	REACTION ENGINEERING INTERNATI	541710
1308893	ADMINISTRATIVE CHANGE TO CORRECT JON	NULL	NULL	612498220	REACTION ENGINEERING INTERNATIONAL	REACTION ENGINEERING INTERNATIONAL	541711
3914998	SBIR I	NULL	NULL	612498220	REACTION ENGINEERING INTERNATIONAL	REACTION ENGINEERING INTERNATIONAL	541711
7031362		NULL	NULL	612498220	REACTION ENGINEERING INTERNATI	REACTION ENGINEERING INTERNATI	541710
20107380		NULL	NULL	612498220	REACTION ENGINEERING INTERNATI	REACTION ENGINEERING INTERNATI	541710
27509275		NULL	NULL	612498220	REACTION ENGINEERING INTERNATI	REACTION ENGINEERING INTERNATI	541710
10901618		NULL	NULL	612498220	REACTION ENGINEERING INTERNATI	REACTION ENGINEERING INTERNATI	541710
4669134		NULL	NULL	612498220	REACTION ENGINEERING INTERNATI	REACTION ENGINEERING INTERNATI	541710
93377423	"SMALL BUSINESS INNOVATION RESEARCH (SBIR) PHASE I RESEARCH AND DESIGN FOR UNIQUE MODULAR, HIGHER POWER, CASCADABLE AMPLIFIER FOR SUPPORT OF EMP DRIVE TESTING"	JMCNAETH3RM5	NULL	613718980	FIORE INDUSTRIES INC.	FIORE INDUSTRIES	541715
79475185	"SMALL BUSINESS INNOVATION RESEARCH (SBIR), PHASE II, UNIQUE MODULAR, HIGH POWER, CASCADABLE AMPLIFIER FOR SUPPORT OF ELECTROMAGNETIC POWER (EMP) DIRECT DRIVE TESTING"	JMCNAETH3RM5	NULL	613718980	FIORE INDUSTRIES INC.	FIORE INDUSTRIES	541715
79475184	"SMALL BUSINESS INNOVATION RESEARCH (SBIR), PHASE II, UNIQUE MODULAR, HIGH POWER, CASCADABLE AMPLIFIER FOR SUPPORT OF ELECTROMAGNETIC POWER (EMP) DIRECT DRIVE TESTING"	JMCNAETH3RM5	NULL	613718980	FIORE INDUSTRIES INC.	FIORE INDUSTRIES	541715
43737384	IGF::OT::IGF SBIR I	MXT5BGZX32S3	NULL	614108918	"SCIENTIFIC APPLICATIONS & RESEARCH ASSOCIATES, INC."	SCIENTIFIC APPLICATIONS & RESEARCH ASSOCIATES	541712
43736326	IGF::OT::IGF MULTI-ITB-TURBO FAN FOR ADVANCED PROPULSION&POWER CONCEPTS FOR LARGE SIZE CLASS UNMANNED AERIAL SYSTEMS	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
43736325	IGF::OT::IGF MULTI ITB TURBO FAN	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
35564041	IGF::OT::IGF SBIR I: ADVANCED PROPULSION AND POWER CONCEPTS FOR LARGE SIZE CLASS UNMANNED AERIAL SYSTEMS (UAS)	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
15846918	NO COST SETTLEMENT	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
5849928	SBIR 3	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
9549432	NO COST SOW CHANGE	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
29549981	FUNDING	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
13095003	INCREMENTAL FUNDING	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
14544601	ADDWORK-ENHANCEMENT	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
19084305	CLAUSE INCORPORATION	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
10365150	INCREMENTAL FUNDING	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
7687552	CLAUSE INCORPORATION	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
29317324	SBIR II	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
5370073	CLAUSE INCORPORATION	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
27568596	SBIR I-INTEGRATED POWER GENERATION FOR SMALL UNMANNED VEHICL	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
28337515	SBIR II	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
1670155	SBIR I	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541710
1124201	NCTE	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
6408865	EXTENSION OF DELIVERY DATE	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
30248682	NCTE	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
15927309	EXTENSION OF DELIVERY DATES FOR CLINS 0001 AND 0002	KD6VWJ8MHRX5	NULL	615345329	SPYTEK AEROSPACE CORPORATION	SPYTEK AEROSPACE	541712
